Height,Wind
147092,5884
147094,5890
147094,5896
147095,5900
147098,5904
147100,5909
147102,5915
147102,5924
147103,5928
147106,5932
147106,5939
147110,5943
147112,5947
147112,5958
147112,5968
147112,5975
147116,5979
147118,5983
147119,5987
147122,5991
147125,5995
147127,6001
147127,6022
147128,6026
147130,6031
147133,6035
147133,6044
147134,6049
147135,6053
147138,6057
147138,6064
147140,6070
147140,6076
147141,6080
147144,6084
147144,6091
147147,6096
147149,6100
147150,6104
147153,6108
147155,6113
147155,6122
147156,6127
147156,6134
147158,6139
147161,6143
147161,6152
147163,6156
147164,6160
147167,6164
147169,6169
147171,6175
147173,6179
147174,6183
147177,6187
147179,6192
147183,6196
147183,6216
147184,6220
147187,6224
147187,6231
147189,6237
147189,6243
147190,6247
147193,6251
147196,6255
147196,6265
147196,6271
147197,6275
147200,6279
147203,6283
147205,6289
147205,6295
147206,6299
147209,6303
147212,6307
147214,6313
147214,6319
147215,6323
147217,6328
147219,6333
147221,6339
147221,6345
147222,6349
147225,6353
147228,6357
147230,6363
147230,6380
147231,6384
147234,6388
147236,6393
147238,6399
147238,6407
147239,6411
147242,6415
147244,6420
147244,6432
147246,6436
147247,6440
147250,6444
147253,6448
147253,6458
147255,6462
147255,6470
147257,6475
147259,6480
147263,6484
147263,6496
147264,6500
147267,6504
147267,6511
147268,6518
147270,6522
147271,6526
147274,6530
147276,6535
147276,6549
147276,6555
147277,6559
147280,6563
147282,6568
147282,6577
147284,6581
147285,6585
147288,6589
147291,6593
147291,6608
147291,6619
147292,6623
147295,6627
147298,6631
147300,6637
147300,6649
147301,6653
147304,6657
147304,6664
147306,6670
147306,6677
147307,6681
147310,6685
147310,6692
147313,6697
147313,6704
147314,6708
147317,6712
147317,6723
147321,6727
147321,6741
147321,6752
147323,6757
147326,6761
147326,6775
147328,6779
147329,6783
147332,6787
147335,6791
147337,6797
147337,6805
147338,6809
147341,6813
147341,6820
147345,6824
147345,6832
147345,6838
147347,6843
147347,6850
147349,6856
147349,6862
147350,6866
147353,6870
147353,6877
147356,6882
147356,6889
147357,6893
147360,6897
147360,6904
147362,6910
147362,6918
147362,6924
147364,6929
147367,6933
147369,6939
147371,6943
147372,6947
147375,6951
147375,6958
147378,6963
147380,6967
147381,6971
147384,6975
147384,6982
147384,6997
147385,7002
147386,7006
147389,7010
147392,7014
147394,7020
147394,7034
147394,7040
147396,7045
147399,7049
147401,7055
147401,7074
147402,7078
147405,7082
147405,7089
147408,7094
147408,7102
147408,7108
147410,7113
147413,7117
147413,7125
147413,7135
147414,7139
147417,7143
147420,7147
147420,7160
147420,7170
147421,7174
147424,7178
147427,7182
147431,7186
147433,7190
147434,7194
147437,7198
147439,7203
147443,7207
147445,7211
147446,7215
147448,7220
147449,7226
147451,7232
147453,7236
147454,7240
147457,7244
147459,7249
147461,7255
147461,7261
147462,7265
147462,7275
147465,7279
147465,7290
147465,7297
147465,7302
147468,7306
147471,7310
147475,7314
147477,7318
147478,7322
147481,7326
147483,7331
147483,7359
147483,7365
147484,7369
147487,7373
147489,7378
147489,7387
147491,7391
147492,7395
147495,7399
147498,7403
147498,7418
147498,7424
147499,7428
147501,7433
147503,7438
147505,7444
147507,7448
147507,7456
147507,7463
147510,7467
147510,7481
147510,7488
147511,7492
147514,7496
147517,7500
147517,7513
147517,7519
147518,7523
147521,7527
147524,7531
147524,7541
147524,7551
147524,7557
147525,7563
147528,7567
147532,7571
147532,7581
147532,7589
147532,7596
147535,7600
147535,7608
147535,7615
147536,7619
147539,7623
147542,7627
147542,7635
147542,7645
147543,7649
147546,7653
147549,7657
147549,7670
147551,7674
147552,7678
147555,7682
147557,7687
147558,7694
147558,7701
147559,7705
147562,7709
147562,7716
147565,7721
147567,7725
147567,7734
147567,7742
147570,7746
147570,7755
147571,7760
147572,7764
147575,7768
147577,7773
147577,7783
147577,7789
147578,7793
147579,7799
147581,7804
147582,7811
147584,7815
147585,7819
147587,7824
147590,7828
147590,7837
147591,7842
147591,7847
147594,7851
147597,7855
147599,7861
147601,7865
147602,7869
147605,7873
147608,7877
147608,7898
147610,7902
147611,7906
147611,7918
147614,7922
147615,7929
147615,7936
147615,7941
147618,7945
147620,7950
147621,7957
147622,7962
147623,7966
147626,7970
147628,7975
147629,7982
147631,7986
147632,7990
147635,7994
147637,7999
147641,8003
147641,8013
147642,8017
147644,8022
147647,8026
147651,8030
147651,8042
147652,8046
147655,8050
147657,8055
147659,8061
147661,8065
147662,8069
147665,8073
147667,8078
147668,8085
147668,8102
147668,8107
147671,8111
147674,8115
147678,8119
147680,8123
147681,8127
147681,8143
147684,8147
147686,8153
147686,8162
147687,8166
147690,8170
147690,8177
147694,8181
147694,8189
147694,8195
147696,8200
147698,8205
147699,8212
147699,8227
147700,8231
147702,8236
147705,8240
147705,8249
147705,8255
147706,8259
147709,8263
147711,8268
147711,8279
147711,8285
147712,8289
147715,8293
147718,8297
147720,8303
147722,8307
147723,8311
147726,8315
147728,8320
147732,8324
147732,8334
147733,8338
147736,8342
147738,8347
147739,8354
147741,8358
147741,8365
147742,8371
147745,8375
147749,8379
147751,8383
147752,8387
147755,8391
147758,8395
147760,8401
147762,8405
147763,8409
147763,8418
147764,8424
147767,8429
147767,8437
147768,8441
147771,8445
147774,8449
147774,8462
147774,8470
147775,8474
147778,8478
147780,8483
147782,8489
147784,8493
147785,8497
147787,8502
147788,8508
147790,8514
147790,8522
147790,8528
147792,8533
147795,8537
147799,8541
147799,8553
147800,8557
147803,8561
147806,8565
147806,8586
147806,8592
147807,8596
147809,8601
147810,8607
147812,8613
147812,8621
147812,8627
147815,8631
147815,8639
147815,8647
147816,8652
147816,8657
147819,8661
147821,8666
147825,8670
147825,8680
147826,8684
147829,8688
147832,8692
147832,8700
147834,8704
147835,8708
147838,8712
147841,8716
147843,8722
147843,8734
147844,8738
147847,8742
147849,8747
147851,8753
147851,8761
147852,8765
147855,8769
147858,8773
147858,8783
147858,8789
147859,8793
147861,8798
147864,8802
147866,8808
147866,8818
147867,8822
147870,8826
147872,8831
147874,8837
147874,8843
147875,8847
147878,8851
147881,8855
147881,8865
147881,8871
147882,8875
147885,8879
147888,8883
147892,8887
147894,8891
147895,8895
147898,8899
147898,8906
147900,8912
147902,8916
147903,8920
147906,8924
147909,8928
147909,8971
147911,8975
147912,8979
147914,8984
147915,8990
147917,8996
147917,9004
147917,9010
147919,9015
147922,9019
147922,9029
147922,9035
147923,9039
147926,9043
147929,9047
147931,9053
147931,9059
147932,9063
147935,9067
147937,9072
147939,9078
147939,9084
147940,9088
147943,9092
147946,9096
147950,9100
147950,9110
147951,9114
147953,9119
147955,9124
147959,9128
147959,9138
147960,9142
147963,9146
147965,9151
147967,9157
147967,9166
147967,9172
147969,9177
147972,9181
147976,9185
147978,9189
147979,9193
147982,9197
147984,9202
147985,9209
147987,9213
147988,9217
147991,9221
147993,9226
147995,9232
147995,9241
147996,9245
147999,9249
148002,9253
148002,9289
148004,9293
148005,9297
148008,9301
148010,9306
148012,9312
148012,9321
148013,9325
148016,9329
148018,9334
148018,9343
148018,9349
148018,9354
148021,9358
148021,9365
148023,9371
148025,9375
148025,9383
148025,9390
148028,9394
148032,9398
148032,9408
148033,9412
148036,9416
148038,9421
148040,9427
148042,9431
148043,9435
148045,9440
148047,9445
148047,9453
148047,9459
148048,9463
148051,9467
148054,9471
148054,9479
148054,9485
148055,9489
148056,9495
148059,9499
148059,9507
148059,9515
148060,9519
148063,9523
148066,9527
148068,9533
148070,9537
148071,9541
148072,9547
148074,9552
148075,9559
148075,9566
148076,9570
148079,9574
148081,9579
148082,9586
148084,9590
148084,9597
148085,9603
148087,9608
148091,9612
148091,9623
148091,9632
148091,9640
148091,9648
148095,9652
148095,9661
148095,9668
148096,9674
148098,9679
148098,9693
148098,9703
148098,9709
148100,9714
148103,9718
148103,9731
148103,9737
148104,9741
148107,9745
148109,9750
148113,9754
148115,9758
148116,9762
148119,9766
148119,9773
148119,9793
148121,9797
148121,9803
148124,9807
148124,9815
148125,9822
148127,9826
148128,9830
148130,9835
148131,9841
148134,9846
148136,9850
148136,9861
148136,9871
148139,9875
148143,9879
148143,9889
148144,9893
148146,9898
148147,9904
148150,9909
148152,9913
148153,9917
148155,9922
148157,9927
148159,9933
148161,9937
148162,9941
148165,9945
148168,9949
148168,9959
148168,9965
148169,9969
148172,9973
148172,9981
148175,9986
148177,9990
148178,9994
148181,9998
148184,10002
148184,10012
148184,10018
148185,10022
148187,10027
148189,10032
148189,10040
148191,10044
148191,10050
148193,10055
148195,10060
148195,10068
148197,10072
148198,10076
148201,10080
148204,10084
148204,6
148206,10
148207,14
148210,18
148213,22
148213,32
148213,38
148214,42
148216,47
148219,51
148219,60
148219,66
148220,70
148221,76
148223,81
148224,88
148225,93
148226,97
148228,102
148231,106
148235,110
148237,114
148238,118
148241,122
148241,129
148243,135
148245,139
148246,143
148249,147
148252,151
148256,155
148256,165
148256,173
148258,178
148258,187
148258,195
148259,200
148260,204
148262,209
148265,213
148267,219
148269,223
148270,227
148273,231
148276,235
148278,241
148280,245
148281,249
148284,253
148286,258
148290,262
148292,266
148293,270
148296,274
148298,279
148298,297
148298,307
148299,311
148299,320
148302,324
148302,333
148303,338
148304,342
148307,346
148307,355
148310,360
148310,371
148311,375
148313,380
148315,385
148315,399
148315,405
148316,409
148319,413
148321,418
148321,430
148321,436
148322,440
148325,444
148327,449
148331,453
148331,463
148331,473
148333,478
148336,482
148336,495
148336,501
148337,505
148339,510
148340,516
148342,522
148342,529
148342,534
148345,538
148347,543
148349,549
148349,558
148350,562
148353,566
148353,573
148356,578
148356,585
148357,589
148357,597
148360,601
148361,608
148361,618
148362,622
148364,627
148367,631
148369,637
148371,641
148372,645
148375,649
148375,656
148379,660
148379,668
148380,672
148382,677
148385,681
148385,690
148387,694
148388,698
148391,702
148393,707
148395,713
148397,717
148398,721
148400,726
148402,731
148404,737
148404,745
148405,749
148408,753
148410,758
148412,764
148412,770
148413,774
148415,779
148418,783
148422,787
148422,799
148423,803
148426,807
148429,811
148429,828
148431,832
148432,836
148435,840
148438,844
148438,854
148438,860
148439,864
148442,868
148444,873
148444,905
148444,911
148445,915
148445,922
148448,926
148449,933
148449,940
148449,945
148452,949
148454,954
148456,960
148456,969
148457,973
148460,977
148463,981
148463,994
148463,1000
148464,1004
148467,1008
148470,1012
148470,1022
148470,1028
148471,1032
148473,1037
148475,1042
148477,1048
148479,1052
148480,1056
148483,1060
148486,1064
148488,1070
148490,1074
148491,1078
148494,1082
148497,1086
148497,1094
148499,1098
148500,1102
148502,1107
148503,1113
148505,1119
148505,1126
148506,1130
148508,1135
148511,1139
148511,1148
148512,1153
148513,1157
148516,1161
148519,1165
148521,1171
148521,1183
148521,1193
148523,1198
148525,1203
148527,1209
148527,1217
148528,1221
148531,1225
148534,1229
148534,1245
148534,1253
148534,1259
148536,1264
148537,1270
148541,1274
148543,1278
148544,1282
148547,1286
148549,1291
148551,1297
148551,1303
148552,1307
148555,1311
148558,1315
148558,1323
148558,1329
148559,1333
148562,1337
148565,1341
148565,1351
148565,1357
148566,1361
148569,1365
148571,1370
148571,1382
148571,1388
148572,1392
148575,1396
148578,1400
148578,1413
148580,1417
148581,1421
148584,1425
148587,1429
148589,1435
148591,1439
148592,1443
148595,1447
148598,1451
148602,1455
148602,1476
148603,1480
148606,1484
148609,1488
148611,1494
148613,1498
148614,1502
148617,1506
148619,1511
148621,1517
148621,1523
148622,1527
148625,1531
148628,1535
148628,1545
148628,1551
148629,1555
148632,1559
148634,1564
148636,1570
148636,1579
148637,1583
148639,1588
148642,1592
148644,1598
148646,1602
148647,1606
148649,1611
148650,1617
148653,1622
148653,1631
148653,1638
148655,1643
148658,1647
148660,1653
148660,1659
148661,1663
148664,1667
148667,1671
148669,1677
148671,1681
148672,1685
148675,1689
148678,1693
148678,1703
148678,1709
148678,1715
148681,1719
148681,1727
148684,1732
148684,1740
148684,1746
148685,1752
148686,1758
148688,1764
148688,1770
148689,1774
148692,1778
148695,1782
148695,1793
148697,1797
148697,1805
148697,1812
148700,1816
148700,1826
148702,1830
148703,1834
148705,1839
148706,1845
148708,1851
148708,1859
148708,1865
148710,1870
148711,1876
148715,1880
148717,1884
148718,1888
148721,1892
148724,1896
148728,1900
148728,1910
148729,1914
148732,1918
148735,1922
148737,1928
148737,1940
148738,1944
148741,1948
148744,1952
148746,1958
148746,1964
148747,1968
148749,1973
148751,1978
148751,1986
148751,1992
148752,1996
148755,2000
148758,2004
148758,2015
148760,2019
148761,2023
148763,2028
148764,2034
148766,2040
148768,2044
148768,2053
148768,2061
148769,2067
148772,2072
148772,2079
148772,2084
148775,2088
148775,2095
148777,2101
148777,2109
148778,2113
148781,2117
148783,2122
148785,2128
148785,2134
148786,2138
148788,2143
148791,2147
148793,2153
148795,2157
148796,2161
148799,2165
148802,2169
148802,2189
148802,2197
148803,2201
148806,2205
148809,2209
148813,2213
148813,2223
148814,2227
148817,2231
148820,2235
148824,2239
148824,2249
148825,2253
148827,2258
148830,2262
148830,2271
148830,2277
148831,2281
148834,2285
148836,2290
148838,2296
148840,2300
148841,2304
148844,2308
148847,2312
148849,2318
148849,2324
148850,2328
148853,2332
148856,2336
148858,2342
148860,2346
148861,2350
148864,2354
148867,2358
148871,2362
148873,2366
148874,2370
148877,2374
148880,2378
148880,2442
148880,2465
148881,2469
148881,2476
148884,2480
148888,2484
148888,2496
148889,2500
148889,2511
148892,2515
148896,2519
148896,2529
148896,2537
148896,2544
148899,2548
148900,2555
148902,2559
148903,2563
148903,2572
148904,2578
148908,2582
148908,2591
148909,2595
148912,2599
148914,2604
148918,2608
148920,2612
148921,2616
148923,2621
148925,2626
148927,2632
148929,2636
148930,2640
148933,2644
148936,2648
148936,2666
148936,2672
148937,2676
148939,2681
148940,2687
148942,2693
148942,2701
148943,2705
148946,2709
148946,2716
148949,2721
148951,2725
148952,2729
148954,2734
148957,2738
148957,2747
148959,2751
148960,2755
148963,2759
148966,2763
148966,2778
148966,2788
148966,2794
148967,2800
148969,2805
148973,2809
148973,2819
148974,2823
148977,2827
148979,2832
148979,2846
148981,2850
148982,2854
148984,2859
148985,2865
148987,2871
148987,2877
148987,2884
148988,2890
148990,2895
148992,2901
148992,2910
148992,2917
148994,2922
148996,2927
148998,2933
148998,2939
148999,2943
149002,2947
149004,2952
149006,2958
149008,2962
149009,2966
149009,2979
149012,2983
149012,2997
149012,3007
149013,3011
149016,3015
149019,3019
149019,3039
149019,3045
149020,3049
149022,3054
149023,3060
149025,3066
149027,3070
149028,3074
149030,3079
149031,3085
149033,3091
149035,3095
149036,3099
149039,3103
149042,3107
149044,3113
149044,3123
149045,3127
149048,3131
149048,3138
149050,3144
149050,3150
149051,3154
149054,3158
149057,3162
149057,3172
149057,3178
149058,3182
149061,3186
149064,3190
149066,3196
149066,3209
149067,3213
149070,3217
149072,3222
149074,3228
149074,3236
149075,3240
149078,3244
149078,3251
149082,3255
149082,3265
149083,3269
149083,3278
149086,3282
149087,3289
149089,3293
149089,3300
149090,3306
149093,3310
149093,3318
149093,3326
149094,3330
149097,3334
149099,3339
149099,3348
149100,3353
149100,3358
149103,3362
149105,3367
149107,3373
149107,3382
149108,3386
149110,3391
149113,3395
149115,3401
149117,3405
149118,3409
149120,3414
149121,3420
149123,3426
149125,3430
149125,3438
149125,3445
149128,3449
149128,3462
149128,3469
149128,3474
149130,3479
149132,3484
149132,3492
149132,3498
149133,3502
149136,3506
149139,3510
149141,3516
149141,3529
149142,3533
149142,3541
149144,3546
149146,3552
149148,3556
149149,3560
149152,3564
149155,3568
149157,3574
149157,3586
149158,3590
149161,3594
149164,3598
149164,3608
149166,3612
149167,3616
149170,3620
149173,3624
149175,3630
149175,3638
149176,3642
149176,3650
149179,3654
149179,3663
149181,3667
149182,3671
149185,3675
149185,3682
149189,3686
149191,3690
149192,3694
149195,3698
149198,3702
149198,3710
149200,3714
149200,3720
149202,3725
149204,3730
149206,3736
149208,3740
149209,3744
149212,3748
149215,3752
149215,3762
149215,3768
149216,3772
149219,3776
149222,3780
149222,3790
149222,3796
149223,3800
149225,3805
149226,3811
149226,3819
149227,3824
149227,3829
149230,3833
149233,3837
149237,3841
149237,3853
149238,3857
149241,3861
149243,3866
149245,3872
149245,3878
149246,3882
149249,3886
149251,3891
149251,3905
149251,3911
149252,3915
149255,3919
149258,3923
149258,3940
149258,3946
149259,3950
149262,3954
149265,3958
149265,3966
149265,3972
149266,3976
149269,3980
149269,3987
149273,3991
149273,4001
149274,4005
149277,4009
149280,4013
149282,4019
149284,4023
149285,4027
